date,ordinality,count
1897,0.9563,37
1901,0.8875,44
1903,0.9352,36
1905,0.9006,41
1906,0.8583,43
1907,0.8804,56
1908,0.891,43
1909,0.8593,53
1910,0.9436,41
1911,0.8798,46
1912,0.9678,37
1913,0.8025,70
1914,0.8433,57
1915,0.801,51
1917,0.7869,38
1918,0.9154,36
1919,0.8656,37
1920,0.8849,47
1921,0.8194,41
