date,ordinality,count
1982,0.6407,46
1983,0.8019,54
1984,0.6503,43
1988,0.6127,71
1989,0.7543,44
1994,0.7512,67
1995,0.8732,67
1996,0.757,83
1998,0.8125,40
1999,0.7476,35
2006,0.7208,36
